,COUNT(session),COUNT(transaction),NUM_UNIQUE(transaction.artist),NUM_UNIQUE(transaction.page),NUM_UNIQUE(transaction.song),MEAN(transaction.length),SUM(transaction.length),MAX(transaction.itemInSession),MAX(transaction.length),MIN(transaction.length),WEEKDAY(first_session_time),WEEKDAY(registrationDate),MEAN(session.COUNT(transaction)),MEAN(session.MAX(transaction.itemInSession)),MEAN(session.MAX(transaction.length)),MEAN(session.MEAN(transaction.length)),MEAN(session.MIN(transaction.length)),MEAN(session.NUM_UNIQUE(transaction.artist)),MEAN(session.NUM_UNIQUE(transaction.page)),MEAN(session.NUM_UNIQUE(transaction.song)),MEAN(session.SUM(transaction.length)),SUM(session.MAX(transaction.itemInSession)),SUM(session.MAX(transaction.length)),SUM(session.MEAN(transaction.length)),SUM(session.MIN(transaction.length)),SUM(session.NUM_UNIQUE(transaction.artist)),MAX(session.COUNT(transaction)),MAX(session.NUM_UNIQUE(transaction.artist)),MAX(session.NUM_UNIQUE(transaction.page)),MAX(session.NUM_UNIQUE(transaction.song)),MAX(session.SUM(transaction.length)),MIN(session.COUNT(transaction)),MIN(session.MAX(transaction.itemInSession)),MIN(session.MAX(transaction.length)),MIN(session.MEAN(transaction.length)),MIN(session.NUM_UNIQUE(transaction.artist)),MIN(session.NUM_UNIQUE(transaction.page)),MIN(session.NUM_UNIQUE(transaction.song)),MIN(session.SUM(transaction.length)),COUNT(transaction WHERE page = Thumbs Down),COUNT(transaction WHERE page = NextSong),COUNT(transaction WHERE page = Error),COUNT(transaction WHERE page = Submit Downgrade),COUNT(transaction WHERE page = Add Friend),COUNT(transaction WHERE page = Home),COUNT(transaction WHERE page = Help),COUNT(transaction WHERE page = About),COUNT(transaction WHERE page = Settings),COUNT(transaction WHERE page = Downgrade),COUNT(transaction WHERE page = Add to Playlist),COUNT(transaction WHERE page = Submit Upgrade),COUNT(transaction WHERE page = Cancellation Confirmation),COUNT(transaction WHERE page = Save Settings),COUNT(transaction WHERE page = Logout),COUNT(transaction WHERE page = Thumbs Up),COUNT(transaction WHERE page = Roll Advert),COUNT(transaction WHERE page = Upgrade),is_cancel,gender_F,gender_M,MODE(session.userAgent)_Linux,MODE(session.userAgent)_Macintosh,MODE(session.userAgent)_Windows,MODE(session.userAgent)_iPad,MODE(session.userAgent)_iPhone,MODE(transaction.page)_About,MODE(transaction.page)_Add Friend,MODE(transaction.page)_Add to Playlist,MODE(transaction.page)_Cancel,MODE(transaction.page)_Help,MODE(transaction.page)_Home,MODE(transaction.page)_Logout,MODE(transaction.page)_NextSong,MODE(transaction.page)_Settings,MODE(session.MODE(transaction.page))_About,MODE(session.MODE(transaction.page))_Add Friend,MODE(session.MODE(transaction.page))_Add to Playlist,MODE(session.MODE(transaction.page))_Cancel,MODE(session.MODE(transaction.page))_Help,MODE(session.MODE(transaction.page))_Home,MODE(session.MODE(transaction.page))_Logout,MODE(session.MODE(transaction.page))_NextSong,MODE(session.MODE(transaction.page))_Settings,positive_transaction_count,negative_transaction_count,neutral_transaction_count
4409,10,738,491,11,576,202.97852844173428,149798.1539899999,337,734.37995,0.0,1,1,73.8,80.7,507.44117900000003,193.23592133283097,0.0,57.0,5.7,60.3,14979.815399,807,5074.41179,1932.3592133283098,0.0,570,329,245,10,270,68470.88913,3,2,195.99628,125.46582000000001,3,2,3,376.39746,5.0,600.0,0.0,0.0,8.0,24.0,7.0,0.0,5.0,3.0,19.0,0.0,0.0,1.0,7.0,59.0,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,86.0,8.0,29.0
4410,5,599,423,13,475,212.53274253756268,127307.11278000005,234,3024.66567,0.0,1,1,119.8,121.0,989.4186480000001,217.17980023649974,41.424887999999996,93.0,6.8,97.8,25461.42255599999,605,4947.09324,1085.8990011824988,207.12444,465,228,167,12,183,46985.99900999997,2,1,255.50322,199.7244238999999,2,1,2,462.62766,7.0,495.0,2.0,0.0,10.0,17.0,1.0,2.0,1.0,5.0,18.0,0.0,0.0,1.0,5.0,35.0,0.0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,63.0,14.0,20.0
4411,24,1901,1095,17,1368,202.43009337190946,384819.60749999987,407,1670.45179,0.0,1,4,79.20833333333333,80.875,538.3887004166667,183.27225292466167,11.18256625,61.041666666666664,5.875,63.208333333333336,16034.150312499996,1941,12921.32881,4398.53407019188,268.38159,1465,396,285,12,307,78044.72298999997,1,0,0.0,0.0,1,1,1,0.0,15.0,1521.0,1.0,1.0,40.0,69.0,2.0,5.0,6.0,11.0,49.0,1.0,0.0,1.0,26.0,135.0,15.0,3.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,227.0,27.0,95.0
4412,3,450,330,12,357,200.17102279999995,90076.96025999998,263,796.78649,0.0,1,1,150.0,150.33333333333334,591.2811833333333,197.4434565904502,0.0,116.0,8.0,121.66666666666667,30025.653420000013,451,1773.8435499999998,592.3303697713507,0.0,348,260,196,11,212,54409.17606000002,37,36,321.27955,185.29659313725492,33,3,33,7317.405450000002,4.0,367.0,1.0,0.0,16.0,10.0,4.0,0.0,2.0,4.0,6.0,0.0,0.0,1.0,2.0,33.0,0.0,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,55.0,9.0,12.0
4413,8,815,539,16,624,202.20985640490787,164801.0329699999,389,1367.84934,0.0,1,3,101.875,102.875,712.77015875,194.84778066670125,0.0,77.0,7.0,81.75,20600.129121250004,823,5702.16127,1558.78224533361,0.0,616,382,277,14,299,79225.85215000004,7,8,361.69098,165.73544047619046,7,2,7,1400.29115,8.0,660.0,1.0,1.0,11.0,19.0,4.0,2.0,5.0,3.0,26.0,1.0,0.0,0.0,5.0,57.0,10.0,2.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,96.0,12.0,36.0
4414,7,547,380,10,426,208.4825628153564,114039.96185999995,155,1670.45179,0.0,1,3,78.14285714285714,79.71428571428571,750.5124985714285,183.2679407285986,0.0,62.285714285714285,6.142857142857143,64.14285714285714,16291.42312285714,558,5253.58749,1282.8755851001902,0.0,436,154,121,9,131,31241.397319999996,3,2,0.0,0.0,1,2,1,0.0,2.0,444.0,0.0,0.0,9.0,23.0,3.0,3.0,4.0,0.0,10.0,0.0,0.0,0.0,8.0,41.0,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,60.0,2.0,30.0
4415,6,680,482,11,541,200.49902770588247,136339.33884000007,264,621.45261,0.0,1,3,113.33333333333333,115.83333333333333,499.25614333333334,200.33794864262586,0.0,88.5,6.666666666666667,92.5,22723.223140000002,695,2995.53686,1202.0276918557552,0.0,531,250,195,11,210,52500.93155,25,24,419.68281,183.95566395604394,21,4,21,5112.65053,5.0,558.0,1.0,0.0,17.0,19.0,3.0,0.0,3.0,5.0,12.0,0.0,0.0,0.0,7.0,50.0,0.0,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,79.0,11.0,22.0
4416,5,1202,782,11,941,210.5862212396008,253124.63793000017,565,1497.39057,0.0,1,3,240.4,244.2,835.1342440000001,206.41975178284537,0.0,180.6,8.6,196.2,50624.92758599998,1221,4175.67122,1032.098758914227,0.0,903,559,401,10,456,119764.13294999998,19,18,389.85098,194.59398894736844,17,4,17,3697.2857900000004,16.0,1005.0,2.0,0.0,12.0,29.0,8.0,0.0,7.0,4.0,30.0,0.0,0.0,0.0,10.0,79.0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,121.0,22.0,36.0
4417,1,15,14,3,14,179.763852,2696.45778,14,268.59057,0.0,1,4,15.0,14.0,268.59057,179.763852,0.0,14.0,3.0,14.0,2696.45778,14,268.59057,179.763852,0.0,14,15,14,3,14,2696.45778,15,14,268.59057,179.763852,14,3,14,2696.45778,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2.0,0.0,0.0
4418,3,144,115,8,118,213.39517479166665,30728.905169999998,58,705.69751,0.0,1,1,48.0,48.333333333333336,639.8079833333333,217.20173604978353,0.0,40.666666666666664,4.333333333333333,41.0,10242.96839,145,1919.4239499999999,651.6052081493506,0.0,122,56,49,7,49,12175.076579999999,33,32,557.94893,192.0661554545454,31,3,32,7990.1900399999995,0.0,121.0,0.0,0.0,2.0,6.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,9.0,0.0,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,13.0,1.0,7.0
4419,4,497,354,10,384,195.19845350100601,97013.63139,300,658.442,0.0,1,6,124.25,125.75,606.027305,195.28416608772602,0.0,95.5,7.25,99.25,24253.407847500002,503,2424.10922,781.1366643509041,0.0,382,295,219,9,233,58028.300310000006,57,58,457.482,182.1176218518519,49,6,50,11903.690460000002,5.0,399.0,0.0,0.0,15.0,17.0,2.0,0.0,1.0,3.0,12.0,0.0,0.0,0.0,5.0,38.0,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,65.0,8.0,18.0
4420,5,231,161,12,172,178.59839004329004,41256.2281,71,655.77751,0.0,1,6,46.2,46.4,462.86322,175.33827357448348,0.0,35.2,6.4,35.4,8251.245620000002,232,2314.3161,876.6913678724173,0.0,176,71,58,8,58,14160.71822,27,31,341.28934,156.59132976190475,20,6,21,4809.34278,2.0,174.0,0.0,0.0,1.0,10.0,1.0,0.0,7.0,0.0,3.0,0.0,0.0,1.0,1.0,15.0,14.0,2.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,21.0,2.0,31.0
4421,6,505,348,10,380,196.29132714851482,99127.12020999998,189,828.70812,0.0,1,3,84.16666666666667,84.66666666666667,525.9097516666667,191.05355419388897,0.0,64.16666666666667,6.166666666666667,66.16666666666667,16521.18670166667,508,3155.45851,1146.3213251633338,0.0,385,188,148,10,152,39181.40933000001,4,3,263.78404,160.0780275,4,2,4,640.31211,6.0,399.0,0.0,0.0,19.0,16.0,4.0,1.0,0.0,2.0,14.0,0.0,0.0,0.0,4.0,40.0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,73.0,8.0,17.0
4422,7,335,231,12,246,184.33142952238813,61751.02889000002,125,655.77751,0.0,2,3,47.857142857142854,49.285714285714285,508.58123857142857,182.3217492611522,0.0,36.42857142857143,6.285714285714286,37.142857142857146,8821.575555714286,345,3560.06867,1276.2522448280654,0.0,255,116,90,8,91,22372.73870000001,8,7,334.65424,151.1022609090909,7,3,7,1640.4609400000002,2.0,255.0,0.0,0.0,6.0,13.0,2.0,0.0,1.0,0.0,5.0,0.0,0.0,1.0,6.0,10.0,30.0,4.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,25.0,2.0,44.0
4423,4,729,513,12,577,215.19764229080917,156879.0812299999,533,1131.4673,0.0,2,4,182.25,184.0,671.51628,184.20420345471362,0.0,138.0,7.0,149.0,39219.77030750001,736,2686.06512,736.8168138188545,0.0,552,529,388,12,427,112984.45695000004,2,1,159.29424,79.64712,2,2,2,159.29424,5.0,615.0,1.0,0.0,15.0,15.0,5.0,0.0,3.0,11.0,17.0,0.0,0.0,1.0,3.0,38.0,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,70.0,17.0,18.0
4424,3,537,386,12,440,218.3430547113597,117250.22038000016,434,789.55057,0.0,2,6,179.0,182.33333333333334,631.96254,202.08076020491345,0.0,135.33333333333334,7.666666666666667,149.66666666666666,39083.40679333335,547,1895.88762,606.2422806147404,0.0,406,427,317,11,357,94195.78981000006,25,29,405.52444,162.08741559999999,17,5,17,4052.1853899999996,8.0,461.0,1.0,0.0,1.0,17.0,0.0,2.0,2.0,4.0,12.0,0.0,0.0,1.0,5.0,23.0,0.0,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,36.0,13.0,21.0
4425,2,173,136,12,143,201.2516532369943,34816.53601000001,158,655.77751,0.0,2,6,86.5,87.5,580.4142449999999,188.2430366878981,0.0,69.5,8.5,72.0,17408.268005,175,1160.8284899999999,376.4860733757962,0.0,139,157,126,12,131,32060.022250000005,16,17,505.05098,172.28211000000002,13,5,13,2756.5137600000003,2.0,143.0,0.0,0.0,6.0,5.0,1.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,5.0,3.0,2.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,16.0,3.0,8.0
4426,2,230,179,10,187,211.18201304347835,48571.86300000002,212,1058.89914,0.0,2,6,115.0,114.0,713.11628,183.55121557580782,0.0,90.0,6.5,94.0,24285.931500000006,228,1426.23256,367.10243115161563,0.0,180,213,169,7,177,46002.698550000016,17,16,367.33342,151.12732058823528,11,6,11,2569.1644499999998,1.0,194.0,0.0,0.0,2.0,12.0,0.0,0.0,1.0,6.0,3.0,0.0,1.0,0.0,0.0,9.0,0.0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,14.0,8.0,13.0
4427,1,48,36,8,36,175.9735466666666,8446.730239999997,47,466.70322,0.0,2,4,48.0,47.0,466.70322,175.9735466666666,0.0,36.0,8.0,36.0,8446.730239999997,47,466.70322,175.9735466666666,0.0,36,48,36,8,36,8446.730239999997,48,47,466.70322,175.9735466666666,36,8,36,8446.730239999997,0.0,35.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,8.0,0.0,3.0
4428,3,79,61,9,63,192.1543946835443,15180.19718,31,621.45261,0.0,2,6,26.333333333333332,26.333333333333332,467.9048533333334,188.13859132597113,0.0,21.666666666666668,5.333333333333333,21.666666666666668,5060.065726666667,79,1403.7145600000001,564.4157739779134,0.0,65,32,28,6,28,6642.795929999999,19,19,362.26567,161.53266473684207,14,4,14,3069.1206299999994,0.0,62.0,0.0,0.0,0.0,6.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,3.0,2.0,1.0,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4.0,0.0,9.0
4429,4,431,310,15,340,204.02941250580054,87936.67679000003,229,1077.26322,0.0,2,6,107.75,110.0,685.7922025,189.36984647440642,0.0,83.25,8.5,87.5,21984.1691975,440,2743.16881,757.4793858976257,0.0,333,224,173,9,185,48508.04819999998,37,36,455.78404,138.11899000000003,24,8,24,5110.4026300000005,2.0,351.0,1.0,1.0,10.0,16.0,4.0,0.0,1.0,5.0,6.0,1.0,0.0,0.0,6.0,20.0,4.0,3.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,39.0,8.0,21.0
4430,6,1403,888,13,1094,208.1105735994297,291979.13475999987,777,1017.73016,0.0,2,5,233.83333333333334,235.66666666666666,671.8079833333333,206.54142755842665,0.0,174.83333333333334,7.833333333333333,193.0,48663.18912666666,1414,4030.8478999999998,1239.2485653505598,0.0,1049,765,537,12,619,159024.3978399999,37,36,490.1873,195.75513812499995,31,6,31,7500.760269999999,9.0,1195.0,1.0,0.0,24.0,40.0,6.0,2.0,8.0,13.0,34.0,0.0,0.0,1.0,6.0,64.0,0.0,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,122.0,23.0,50.0
4431,5,532,368,14,410,208.25511142857155,110791.71928000006,433,2520.99873,0.0,2,6,106.4,105.8,774.99523,154.04632221663306,0.0,77.8,6.8,84.6,22158.34385600001,529,3874.97615,770.2316110831653,0.0,389,432,312,14,345,92115.29984000005,1,0,0.0,0.0,1,1,1,0.0,6.0,432.0,0.0,0.0,8.0,22.0,1.0,0.0,7.0,4.0,16.0,1.0,0.0,4.0,1.0,24.0,5.0,1.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,49.0,10.0,34.0
4432,4,409,307,12,332,197.8494560391199,80920.42752000004,193,655.77751,0.0,2,4,102.25,103.25,521.488525,193.52600398737331,0.0,81.0,8.0,84.75,20230.10688,413,2085.9541,774.1040159494933,0.0,324,190,147,10,160,38851.165749999986,57,56,394.31791,170.82855052631575,44,6,45,9737.227379999998,5.0,339.0,0.0,0.0,12.0,15.0,2.0,1.0,2.0,6.0,10.0,0.0,0.0,1.0,4.0,12.0,0.0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,34.0,11.0,18.0
4433,1,7,6,3,6,164.26883,1149.88181,6,277.83791,0.0,2,5,7.0,6.0,277.83791,164.26883,0.0,6.0,3.0,6.0,1149.88181,6,277.83791,164.26883,0.0,6,7,6,3,6,1149.88181,7,6,277.83791,164.26883,6,3,6,1149.88181,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0,0.0,2.0
4434,9,592,383,16,438,200.44615626689202,118664.12451000007,218,1373.6224,0.0,2,0,65.77777777777777,68.55555555555556,630.3516566666666,186.8476044652613,0.0,49.77777777777778,7.0,51.22222222222222,13184.902723333333,617,5673.1649099999995,1681.6284401873518,0.0,448,207,155,13,162,42535.31738,5,4,279.09179,109.259482,4,3,4,546.29741,4.0,460.0,1.0,1.0,9.0,30.0,3.0,1.0,4.0,1.0,13.0,0.0,0.0,1.0,16.0,22.0,25.0,1.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,45.0,6.0,60.0
4435,3,229,182,9,185,199.23703117903923,45625.28013999999,129,732.39465,0.0,2,2,76.33333333333333,76.66666666666667,541.6485266666667,200.05003592693765,0.0,62.333333333333336,6.0,63.0,15208.426713333334,230,1624.94558,600.150107780813,0.0,187,128,107,8,108,25479.709420000003,13,12,386.95138,199.06022984375002,12,3,12,2626.0586799999996,5.0,187.0,0.0,0.0,3.0,10.0,0.0,0.0,0.0,2.0,7.0,0.0,0.0,0.0,2.0,12.0,1.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,22.0,7.0,11.0
4436,5,672,479,11,545,210.4056802232145,141392.61711000014,254,872.51546,0.0,2,1,134.4,135.2,670.1762,207.22683594170826,0.0,109.0,7.6,112.6,28278.52342199999,676,3350.881,1036.1341797085413,0.0,545,252,207,9,217,54834.604349999994,56,58,560.22159,189.01982696428576,42,6,42,10585.110310000002,4.0,569.0,0.0,0.0,11.0,18.0,7.0,1.0,1.0,6.0,22.0,0.0,0.0,0.0,3.0,30.0,0.0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,63.0,10.0,20.0
4437,2,88,68,9,69,189.47140693181817,16673.483809999998,89,505.73016,0.0,2,4,44.0,47.5,391.37914,156.4860810119048,0.0,35.0,6.0,35.0,8336.741905,95,782.75828,312.9721620238096,0.0,70,84,67,9,67,16192.674920000003,4,6,277.02812,120.2022225,3,3,3,480.80889,0.0,69.0,0.0,0.0,1.0,5.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,5.0,1.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5.0,0.0,12.0
4438,1,16,15,3,15,218.143276875,3490.29243,15,518.81751,0.0,2,5,16.0,15.0,518.81751,218.143276875,0.0,15.0,3.0,15.0,3490.29243,15,518.81751,218.143276875,0.0,15,16,15,3,15,3490.29243,16,15,518.81751,218.143276875,15,3,15,3490.29243,0.0,14.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0,1.0,1.0
4439,5,325,244,14,258,203.50034393846147,66137.61177999998,138,1670.45179,0.0,2,1,65.0,65.0,767.29424,203.09607479783446,0.0,52.0,6.2,53.0,13227.522355999998,325,3836.4712,1015.4803739891723,0.0,260,139,109,10,113,29961.639730000006,16,15,421.82485,177.58351584905657,14,3,14,3291.84062,4.0,262.0,1.0,0.0,10.0,11.0,2.0,0.0,3.0,2.0,4.0,1.0,0.0,0.0,2.0,11.0,11.0,1.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,26.0,7.0,25.0
4440,11,1300,826,13,1019,210.2349311538462,273305.41050000006,419,819.80036,0.0,2,4,118.18181818181819,120.54545454545455,551.2259681818182,200.38336352700682,0.0,95.0909090909091,6.090909090909091,99.72727272727273,24845.94640909092,1326,6063.4856500000005,2204.216998797075,0.0,1046,410,309,11,334,83445.55032000002,4,3,290.2722,123.39845857142858,4,2,4,592.4819,8.0,1109.0,2.0,0.0,11.0,46.0,7.0,1.0,2.0,7.0,32.0,0.0,0.0,1.0,15.0,59.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,102.0,17.0,49.0
4441,1,7,5,4,5,142.84102428571427,999.88717,6,357.66812,0.0,2,2,7.0,6.0,357.66812,142.84102428571427,0.0,5.0,4.0,5.0,999.88717,6,357.66812,142.84102428571427,0.0,5,7,5,4,5,999.88717,7,6,357.66812,142.84102428571427,5,4,5,999.88717,0.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1.0,0.0,1.0
4442,6,184,131,11,133,178.01820168478264,32755.349110000006,79,909.76608,0.0,2,0,30.666666666666668,31.166666666666668,503.07437666666664,173.21064066357482,0.0,22.833333333333332,5.5,23.0,5459.224851666666,187,3018.4462599999997,1039.2638439814489,0.0,137,80,56,10,57,14217.012980000001,11,10,251.11465,125.94163214285712,9,3,9,1680.0877999999998,0.0,132.0,0.0,0.0,4.0,13.0,0.0,1.0,4.0,0.0,4.0,0.0,0.0,1.0,3.0,5.0,15.0,2.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,15.0,0.0,33.0
4443,3,168,134,11,142,219.38480583333344,36856.64738000002,74,674.06322,0.0,2,0,56.0,56.666666666666664,588.9998166666667,213.76301582655637,0.0,47.333333333333336,7.0,48.333333333333336,12285.549126666665,170,1766.99945,641.2890474796691,0.0,142,73,64,8,64,16610.68814,37,39,522.31791,178.63202243243242,29,6,29,6609.38483,1.0,142.0,1.0,1.0,3.0,7.0,1.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,11.0,4.0,7.0
4444,4,167,119,9,123,181.73041508982038,30348.979320000006,65,499.09506,0.0,2,0,41.75,44.0,445.2370975,176.91459330005844,0.0,31.0,6.5,31.75,7587.24483,176,1780.94839,707.6583732002338,0.0,124,64,54,8,54,12929.96128,23,28,382.85016,165.4115743478261,16,5,17,3804.4662100000005,2.0,123.0,0.0,0.0,4.0,10.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,6.0,9.0,8.0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,17.0,2.0,18.0
4445,4,262,202,12,221,213.77436858778617,56008.88456999998,111,662.67383,0.0,2,2,65.5,65.5,565.4460775,203.28318362781175,0.0,54.75,6.25,56.75,14002.221142500002,262,2261.78431,813.132734511247,0.0,219,110,91,9,94,23530.667590000012,19,18,510.45832,157.98413736842107,14,5,14,3001.6986100000004,3.0,224.0,0.0,0.0,4.0,6.0,1.0,1.0,2.0,1.0,5.0,0.0,0.0,2.0,2.0,11.0,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,20.0,4.0,9.0
4446,5,87,57,9,59,169.89229908045976,14780.630019999999,36,573.46567,0.0,2,6,17.4,17.6,397.520618,136.40697691654137,0.0,12.6,4.8,12.6,2956.126004,88,1987.60309,682.0348845827068,0.0,63,35,25,7,25,6019.541770000001,1,2,0.0,0.0,1,1,1,0.0,0.0,58.0,0.0,0.0,2.0,9.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,4.0,3.0,4.0,1.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,11.0,0.0,13.0
4447,2,421,303,12,337,195.15505294536814,82160.27728999998,352,571.01016,0.0,2,6,210.5,219.5,564.07465,202.0009294562176,0.0,156.5,9.0,169.0,41080.13864500001,439,1128.1493,404.0018589124352,0.0,313,333,242,10,262,63348.98720000001,88,87,557.13914,190.23719879879883,71,8,76,18811.29009,3.0,339.0,1.0,0.0,7.0,19.0,0.0,0.0,1.0,5.0,13.0,1.0,0.0,0.0,8.0,23.0,0.0,1.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,44.0,9.0,20.0
4448,1,259,214,11,230,217.96722447876445,56453.511139999995,263,662.83057,0.0,2,1,259.0,263.0,662.83057,217.96722447876445,0.0,214.0,11.0,230.0,56453.511139999995,263,662.83057,217.96722447876445,0.0,214,259,214,11,230,56453.511139999995,259,263,662.83057,217.96722447876445,214,11,230,56453.511139999995,2.0,232.0,0.0,0.0,2.0,9.0,1.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0,2.0,4.0,1.0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,8.0,5.0,11.0
4449,2,189,146,13,155,203.1118921164022,38388.147610000015,135,655.77751,0.0,2,4,94.5,96.5,585.49506,204.4085918924381,0.0,74.5,9.5,78.0,19194.073805000004,193,1170.99012,408.8171837848762,0.0,149,130,100,13,105,26124.385770000008,59,58,515.21261,200.95681361538468,49,6,51,12263.761839999997,3.0,157.0,1.0,0.0,3.0,10.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,7.0,1.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,11.0,5.0,13.0
